06FL0519,JP144,06FL,IBM262/13-24,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P28_Et4_BC1,0
06FL0520,JP145,06FL,IBM262/13-31,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P28_Et4_BC1,0
06FL0521,JP146,06FL,IBM262/13-32,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P28_Et4_BC1,0
06FL0522,JP147,06FL,IBM262/13-34,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P28_Et4_BC1,0
06FL0523,JP148,06FL,IBM262/13-41,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P28_Et4_BC1,0
06FL0524,JP149,06FL,IBM262/13-45,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P28_Et4_BC1,0
06FL0525,JP150,06FL,IBM262/13-48,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P28_Et4_BC1,0
06FL0526,JP151,06FL,B73/32-27-4,NULL,05RW0341_004s,Aur05_Randy,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,B73/32-27-5_F2:3,0
06FL0527,JP152,06FL,B73/32-27-4,NULL,05RW0341_004s,Aur05_Randy,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,B73/32-27-5_F2:3,0
06FL0528,JP153,06FL,B73/32-27-4,NULL,05RW0341_004s,Aur05_Randy,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,B73/32-27-5_F2:3,0
06FL0529,JP154,06FL,B73/32-27-4,NULL,05RW0341_004s,Aur05_Randy,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,B73/32-27-5_F2:3,0
06FL0530,JP155,06FL,B73/32-27-4,NULL,05RW0341_004s,Aur05_Randy,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,B73/32-27-5_F2:3,0
06FL0531,JP156,06FL,B73/32-27-4,NULL,05RW0341_004s,Aur05_Randy,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,B73/32-27-5_F2:3,0
06FL0532,JP157,06FL,B73/32-27-4,NULL,05RW0341_004s,Aur05_Randy,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,B73/32-27-5_F2:3,0
06FL0533,JP158,06FL,B73/32-27-4,NULL,05RW0341_004s,Aur05_Randy,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,B73/32-27-5_F2:3,0
06FL0534,JP159,06FL,B73/32-27-4,NULL,05RW0341_004s,Aur05_Randy,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,B73/32-27-5_F2:3,0
06FL0535,JP160,06FL,B73/32-27-4,NULL,05RW0341_004s,Aur05_Randy,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,B73/32-27-5_F2:3,0
06FL0536,JP161,06FL,B73/32-27-4,NULL,05RW0341_004s,Aur05_Randy,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,B73/32-27-5_F2:3,0
06FL0537,JP162,06FL,B73/32-27-4,NULL,05RW0341_004s,Aur05_Randy,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,B73/32-27-5_F2:3,0
