Current_barcode,Timestamp_barcode,Weight (g),Pedigree,Row,Year,Person,Cross Type,Ear Num,Source State,Source Name,Source Year,Source Row,Population,NewStorageBox,Date Entered,Entered By,Entered Initials,Range,Purpose,Male_parent_name,male_parent_id,notes
07FL0478_001b,20140801141731,17,Ky226,478,2007,unknown,sib,1,FL,NULL,,,,07FL_Box001,7/18/2014,Amanda Sajewski,AS,,,Ky226,07FL0478,
07FL0478_002b,20140801141732,43,Ky226,478,2007,unknown,sib,2,FL,NULL,,,,07FL_Box001,7/18/2014,Amanda Sajewski,AS,,,Ky226,07FL0478,
07FL0479_001b,20140801141733,41,NC332,479,2007,unknown,sib,1,FL,NULL,,,,07FL_Box001,7/18/2014,Amanda Sajewski,AS,,,NC332,07FL0479,
07FL0479_002b,20140801141734,37,NC332,479,2007,unknown,sib,2,FL,NULL,,,,07FL_Box001,7/18/2014,Amanda Sajewski,AS,,,NC332,07FL0479,
07FL0479_003b,20140801141735,23,NC332,479,2007,unknown,sib,3,FL,NULL,,,,07FL_Box001,7/18/2014,Amanda Sajewski,AS,,,NC332,07FL0479,
07FL0480_001b,20140801141736,53,Tzi25,480,2007,unknown,sib,1,FL,NULL,,,,07FL_Box001,7/18/2014,Amanda Sajewski,AS,,,Tzi25,07FL0480,
07FL0481_001b,20140801141737,68,NC316,481,2007,unknown,sib,1,FL,NULL,,,,07FL_Box001,7/18/2014,Amanda Sajewski,AS,,,NC316,07FL0481,
07FL0481_002b,20140801141738,67,NC316,481,2007,unknown,sib,2,FL,NULL,,,,07FL_Box001,7/18/2014,Amanda Sajewski,AS,,,NC316,07FL0481,
07FL0481_003b,20140801141739,65,NC316,481,2007,unknown,sib,3,FL,NULL,,,,07FL_Box001,7/18/2014,Amanda Sajewski,AS,,,NC316,07FL0481,
07FL0482_001b,20140801141740,65,NC352,482,2007,unknown,sib,1,FL,NULL,,,,07FL_Box001,7/18/2014,Amanda Sajewski,AS,,,NC352,07FL0482,
