2229,10364,05FL0551_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2230,10365,05FL0551_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2231,10366,05FL0551_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2232,10367,05FL0551_004x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2233,10368,05FL0551_005x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2234,10369,05FL0552_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2235,10370,05FL0552_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2236,10371,05FL0552_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2237,10372,05FL0552_004x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2238,10373,05FL0552_005x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2239,10374,05FL0552_006x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2240,10375,05FL0553_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2241,10376,05FL0553_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2242,10377,05FL0553_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2243,10378,05FL0553_004x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2244,10379,05FL0553_005x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2245,10380,05FL0554_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2246,10381,05FL0554_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2247,10382,05FL0554_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2248,10383,05FL0554_004x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2249,10384,05FL0554_005x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2250,10385,05FL0554_006x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2251,10386,05FL0555_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2252,10387,05FL0555_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2253,10388,05FL0534_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2254,10389,05FL0534_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2255,10390,05FL0534_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2256,10391,05FL0534_004x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2257,10392,05FL0535_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2258,10393,05FL0535_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2259,10394,05FL0555_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
