seed_id,plant_id,row_id,experiment_id,plant_name,row_name,seed_name,cross_type,male_parent_id,male_parent_name,program_origin,seed_pedigree,line_num,person_id,disease_info,notes,accession,lot
06PN0210_002x,06PN0210_002,06PN0210,06PN,Aur06_JP210 plant2,Aur06_JP210,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-19-5-2,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0210_003x,06PN0210_003,06PN0210,06PN,Aur06_JP210 plant3,Aur06_JP210,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-19-5-3,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0210_004x,06PN0210_004,06PN0210,06PN,Aur06_JP210 plant4,Aur06_JP210,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-19-5-4,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0210_005x,06PN0210_005,06PN0210,06PN,Aur06_JP210 plant5,Aur06_JP210,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-19-5-5,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0210_006x,06PN0210_006,06PN0210,06PN,Aur06_JP210 plant6,Aur06_JP210,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-19-5-6,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0210_007x,06PN0210_007,06PN0210,06PN,Aur06_JP210 plant7,Aur06_JP210,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-19-5-7,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0210_008x,06PN0210_008,06PN0210,06PN,Aur06_JP210 plant8,Aur06_JP210,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-19-5-8,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0211_001x,06PN0211_001,06PN0211,06PN,Aur06_JP211 plant1,Aur06_JP211,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-19-6-1,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0211_002x,06PN0211_002,06PN0211,06PN,Aur06_JP211 plant2,Aur06_JP211,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-19-6-2,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0211_003x,06PN0211_003,06PN0211,06PN,Aur06_JP211 plant3,Aur06_JP211,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-19-6-3,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0211_004x,06PN0211_004,06PN0211,06PN,Aur06_JP211 plant4,Aur06_JP211,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-19-6-4,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0211_005x,06PN0211_005,06PN0211,06PN,Aur06_JP211 plant5,Aur06_JP211,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-19-6-5,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0211_006x,06PN0211_006,06PN0211,06PN,Aur06_JP211 plant6,Aur06_JP211,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-19-6-6,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0211_007x,06PN0211_007,06PN0211,06PN,Aur06_JP211 plant7,Aur06_JP211,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-19-6-7,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0211_008x,06PN0211_008,06PN0211,06PN,Aur06_JP211 plant8,Aur06_JP211,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-19-6-8,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0159_001x,06PN0159_001,06PN0159,06PN,IBM262__B73_32-2-1,Aur06_JP159,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-1-01,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0159_002x,06PN0159_002,06PN0159,06PN,IBM262__B73_32-2-1,Aur06_JP159,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-1-02,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0159_003x,06PN0159_003,06PN0159,06PN,IBM262__B73_32-2-1,Aur06_JP159,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-1-03,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0159_004x,06PN0159_004,06PN0159,06PN,IBM262__B73_32-2-1,Aur06_JP159,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-1-04,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0159_005x,06PN0159_005,06PN0159,06PN,IBM262__B73_32-2-1,Aur06_JP159,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-1-05,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0159_006x,06PN0159_006,06PN0159,06PN,IBM262__B73_32-2-1,Aur06_JP159,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-1-06,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0159_007x,06PN0159_007,06PN0159,06PN,IBM262__B73_32-2-1,Aur06_JP159,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-1-07,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0159_008x,06PN0159_008,06PN0159,06PN,IBM262__B73_32-2-1,Aur06_JP159,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-1-08,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0160_001x,06PN0160_001,06PN0160,06PN,IBM262__B73_32-2-2,Aur06_JP160,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-2-01,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0160_002x,06PN0160_002,06PN0160,06PN,IBM262__B73_32-2-2,Aur06_JP160,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-2-02,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0160_003x,06PN0160_003,06PN0160,06PN,IBM262__B73_32-2-2,Aur06_JP160,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-2-03,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0160_004x,06PN0160_004,06PN0160,06PN,IBM262__B73_32-2-2,Aur06_JP160,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-2-04,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0160_005x,06PN0160_005,06PN0160,06PN,IBM262__B73_32-2-2,Aur06_JP160,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-2-05,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0160_006x,06PN0160_006,06PN0160,06PN,IBM262__B73_32-2-2,Aur06_JP160,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-2-06,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0160_007x,06PN0160_007,06PN0160,06PN,IBM262__B73_32-2-2,Aur06_JP160,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-2-07,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0160_008x,06PN0160_008,06PN0160,06PN,IBM262__B73_32-2-2,Aur06_JP160,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-2-08,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0162_001x,06PN0162_001,06PN0162,06PN,IBM262__B73_32-2-3,Aur06_JP162,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-3-01,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0162_002x,06PN0162_002,06PN0162,06PN,IBM262__B73_32-2-3,Aur06_JP162,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-3-02,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0162_003x,06PN0162_003,06PN0162,06PN,IBM262__B73_32-2-3,Aur06_JP162,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-3-03,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0162_004x,06PN0162_004,06PN0162,06PN,IBM262__B73_32-2-3,Aur06_JP162,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-3-04,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0162_005x,06PN0162_005,06PN0162,06PN,IBM262__B73_32-2-3,Aur06_JP162,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-3-05,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0162_006x,06PN0162_006,06PN0162,06PN,IBM262__B73_32-2-3,Aur06_JP162,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-3-06,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0162_007x,06PN0162_007,06PN0162,06PN,IBM262__B73_32-2-3,Aur06_JP162,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-3-07,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0162_008x,06PN0162_008,06PN0162,06PN,IBM262__B73_32-2-3,Aur06_JP162,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-3-08,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0163_001x,06PN0163_001,06PN0163,06PN,IBM262__B73_32-2-4,Aur06_JP163,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-4-01,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0163_002x,06PN0163_002,06PN0163,06PN,IBM262__B73_32-2-4,Aur06_JP163,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-4-02,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0163_003x,06PN0163_003,06PN0163,06PN,IBM262__B73_32-2-4,Aur06_JP163,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-4-03,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0163_004x,06PN0163_004,06PN0163,06PN,IBM262__B73_32-2-4,Aur06_JP163,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-4-04,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0163_005x,06PN0163_005,06PN0163,06PN,IBM262__B73_32-2-4,Aur06_JP163,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-4-05,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0163_006x,06PN0163_006,06PN0163,06PN,IBM262__B73_32-2-4,Aur06_JP163,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-4-06,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0163_007x,06PN0163_007,06PN0163,06PN,IBM262__B73_32-2-4,Aur06_JP163,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-4-07,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0163_008x,06PN0163_008,06PN0163,06PN,IBM262__B73_32-2-4,Aur06_JP163,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-4-08,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0222_001x,06PN0222_001,06PN0222,06PN,Aur06_JP222 plant1,Aur06_JP222,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-1-1,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0222_002x,06PN0222_002,06PN0222,06PN,Aur06_JP222 plant2,Aur06_JP222,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-1-2,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0222_003x,06PN0222_003,06PN0222,06PN,Aur06_JP222 plant3,Aur06_JP222,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-1-3,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0222_004x,06PN0222_004,06PN0222,06PN,Aur06_JP222 plant4,Aur06_JP222,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-1-4,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0222_005x,06PN0222_005,06PN0222,06PN,Aur06_JP222 plant5,Aur06_JP222,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-1-5,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0222_006x,06PN0222_006,06PN0222,06PN,Aur06_JP222 plant6,Aur06_JP222,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-1-6,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0222_007x,06PN0222_007,06PN0222,06PN,Aur06_JP222 plant7,Aur06_JP222,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-1-7,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0222_008x,06PN0222_008,06PN0222,06PN,Aur06_JP222 plant8,Aur06_JP222,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-1-8,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0223_001x,06PN0223_001,06PN0223,06PN,Aur06_JP223 plant1,Aur06_JP223,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-2-1,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0223_002x,06PN0223_002,06PN0223,06PN,Aur06_JP223 plant2,Aur06_JP223,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-2-2,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0223_003x,06PN0223_003,06PN0223,06PN,Aur06_JP223 plant3,Aur06_JP223,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-2-3,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0223_004x,06PN0223_004,06PN0223,06PN,Aur06_JP223 plant4,Aur06_JP223,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-2-4,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0223_005x,06PN0223_005,06PN0223,06PN,Aur06_JP223 plant5,Aur06_JP223,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-2-5,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0223_006x,06PN0223_006,06PN0223,06PN,Aur06_JP223 plant6,Aur06_JP223,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-2-6,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0223_007x,06PN0223_007,06PN0223,06PN,Aur06_JP223 plant7,Aur06_JP223,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-2-7,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0223_008x,06PN0223_008,06PN0223,06PN,Aur06_JP223 plant8,Aur06_JP223,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-2-8,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0225_001x,06PN0225_001,06PN0225,06PN,Aur06_JP225 plant1,Aur06_JP225,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-3-1,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0225_002x,06PN0225_002,06PN0225,06PN,Aur06_JP225 plant2,Aur06_JP225,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-3-2,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0225_003x,06PN0225_003,06PN0225,06PN,Aur06_JP225 plant3,Aur06_JP225,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-3-3,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0225_004x,06PN0225_004,06PN0225,06PN,Aur06_JP225 plant4,Aur06_JP225,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-3-4,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0225_005x,06PN0225_005,06PN0225,06PN,Aur06_JP225 plant5,Aur06_JP225,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-3-5,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0225_006x,06PN0225_006,06PN0225,06PN,Aur06_JP225 plant6,Aur06_JP225,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-3-6,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0225_007x,06PN0225_007,06PN0225,06PN,Aur06_JP225 plant7,Aur06_JP225,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-3-7,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0225_008x,06PN0225_008,06PN0225,06PN,Aur06_JP225 plant8,Aur06_JP225,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-3-8,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0226_001x,06PN0226_001,06PN0226,06PN,Aur06_JP226 plant1,Aur06_JP226,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-4-1,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0226_002x,06PN0226_002,06PN0226,06PN,Aur06_JP226 plant2,Aur06_JP226,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-4-2,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0226_003x,06PN0226_003,06PN0226,06PN,Aur06_JP226 plant3,Aur06_JP226,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-4-3,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0226_004x,06PN0226_004,06PN0226,06PN,Aur06_JP226 plant4,Aur06_JP226,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-4-4,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0226_005x,06PN0226_005,06PN0226,06PN,Aur06_JP226 plant5,Aur06_JP226,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-4-5,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0226_006x,06PN0226_006,06PN0226,06PN,Aur06_JP226 plant6,Aur06_JP226,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-4-6,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0226_007x,06PN0226_007,06PN0226,06PN,Aur06_JP226 plant7,Aur06_JP226,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-4-7,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0226_008x,06PN0226_008,06PN0226,06PN,Aur06_JP226 plant8,Aur06_JP226,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-4-8,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0228_001x,06PN0228_001,06PN0228,06PN,Aur06_JP228 plant1,Aur06_JP228,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-5-1,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0228_002x,06PN0228_002,06PN0228,06PN,Aur06_JP228 plant2,Aur06_JP228,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-5-2,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0228_003x,06PN0228_003,06PN0228,06PN,Aur06_JP228 plant3,Aur06_JP228,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-5-3,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0228_004x,06PN0228_004,06PN0228,06PN,Aur06_JP228 plant4,Aur06_JP228,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-5-4,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0228_005x,06PN0228_005,06PN0228,06PN,Aur06_JP228 plant5,Aur06_JP228,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-5-5,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0228_006x,06PN0228_006,06PN0228,06PN,Aur06_JP228 plant6,Aur06_JP228,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-5-6,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0228_007x,06PN0228_007,06PN0228,06PN,Aur06_JP228 plant7,Aur06_JP228,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-5-7,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0228_008x,06PN0228_008,06PN0228,06PN,Aur06_JP228 plant8,Aur06_JP228,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-5-8,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0229_001x,06PN0229_001,06PN0229,06PN,Aur06_JP229 plant1,Aur06_JP229,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-6-1,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0229_002x,06PN0229_002,06PN0229,06PN,Aur06_JP229 plant2,Aur06_JP229,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-6-2,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0229_003x,06PN0229_003,06PN0229,06PN,Aur06_JP229 plant3,Aur06_JP229,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-6-3,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0229_004x,06PN0229_004,06PN0229,06PN,Aur06_JP229 plant4,Aur06_JP229,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-6-4,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0229_005x,06PN0229_005,06PN0229,06PN,Aur06_JP229 plant5,Aur06_JP229,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-6-5,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0229_006x,06PN0229_006,06PN0229,06PN,Aur06_JP229 plant6,Aur06_JP229,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-6-6,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0229_007x,06PN0229_007,06PN0229,06PN,Aur06_JP229 plant7,Aur06_JP229,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-6-7,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0229_008x,06PN0229_008,06PN0229,06PN,Aur06_JP229 plant8,Aur06_JP229,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-24-6-8,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0165_001x,06PN0165_001,06PN0165,06PN,IBM262__B73_32-2-5,Aur06_JP165,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-5-01,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0165_002x,06PN0165_002,06PN0165,06PN,IBM262__B73_32-2-5,Aur06_JP165,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-5-02,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0165_003x,06PN0165_003,06PN0165,06PN,IBM262__B73_32-2-5,Aur06_JP165,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-5-03,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0165_004x,06PN0165_004,06PN0165,06PN,IBM262__B73_32-2-5,Aur06_JP165,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-5-04,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0165_005x,06PN0165_005,06PN0165,06PN,IBM262__B73_32-2-5,Aur06_JP165,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-5-05,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0165_006x,06PN0165_006,06PN0165,06PN,IBM262__B73_32-2-5,Aur06_JP165,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-5-06,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0165_007x,06PN0165_007,06PN0165,06PN,IBM262__B73_32-2-5,Aur06_JP165,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-5-07,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0165_008x,06PN0165_008,06PN0165,06PN,IBM262__B73_32-2-5,Aur06_JP165,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-2-5-08,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0231_001x,06PN0231_001,06PN0231,06PN,Aur06_JP231 plant1,Aur06_JP231,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-25-1-1,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
06PN0231_002x,06PN0231_002,06PN0231,06PN,Aur06_JP231 plant2,Aur06_JP231,NULL,cross,NULL,IBM262,NULL,IBM262(2)__B73_32-25-1-2,NULL,3,NULL,P30_Et4BCIBM262,NULL,NULL
